date,Day Type,Holiday,Moon Calendar,School Events,Rainfall_mm,Max_temp_celsius,Min_temp_celsius,Season,no_of_passengers,no_of_adults,no_of_children,total_fare_collected,no_of_full_fare_tickets,no_of_C/P_tickets,no_of_buses,no_of_trips,no_of_MHL_passengers,no_of_city_ordinary_bus,no_of_metro_express_bus,no_of_pallevelug_bus,no_of_other_bus,no_of_metro_delux_bus,no_of_express_bus
2024-09-24,1,0,21,0,111.605185764873,29.2651921531308,23.1415169725033,3,45631,45325,306,298620,11400,34231,50,436,14277,33,16,0,0,2,0
2024-09-25,2,0,22,0,153.612787092424,26.4773592194994,23.4314944346753,3,34692,34459,233,242713,9034,25657,45,392,10691,26,17,0,0,2,0
2024-09-26,3,0,23,0,30.6300933634125,28.2391198262951,23.5480877781348,3,43181,42774,407,275855,10735,32445,50,405,13054,34,15,0,0,1,0
2024-09-27,4,0,24,0,2.62510271622023,29.5626983514308,23.5850547681548,3,37458,36939,519,237700,9244,28214,46,378,11516,31,13,0,1,2,0
2024-09-28,5,0,25,2,4.50820021320092,29.5744543886583,23.4012377091763,3,40955,40336,619,267590,10269,30685,49,423,12527,30,17,0,0,2,0
2024-09-29,6,0,26,2,16.3057208039794,30.472228331712,23.4494795126418,3,31576,31223,353,237713,8923,22653,45,394,8936,29,14,0,1,2,0
2024-09-30,0,0,27,0,27.0497550112498,30.2736066862976,23.3523589737885,3,44813,44212,601,292680,10965,33848,59,501,14057,34,24,0,0,2,0
2024-10-01,1,0,28,0,38.7106058955419,31.0043309517981,23.0188770065365,3,41248,40932,316,291860,10934,30314,49,402,12819,30,17,0,0,2,0
2024-10-02,2,2,29,2,54.8132090934089,31.5257746144635,23.5463567053239,3,33188,32850,338,236650,8875,24313,45,352,9683,28,15,0,0,2,0
2024-10-03,3,0,0,2,48.4232880691286,31.3650288726603,24.0834929819703,3,38124,36981,1143,273900,10472,27652,48,393,11312,30,16,0,0,2,0
2024-10-04,4,0,1,2,11.3767517638944,30.7928566499819,23.9336373947541,3,37357,36779,578,277555,10449,26906,41,358,11539,30,9,0,0,2,0
2024-10-05,5,0,2,2,5.40454752948083,30.320097152181,23.4380807606766,3,35249,34257,992,244000,9091,26158,40,333,9654,28,10,0,0,2,0
2024-10-06,6,0,3,2,11.4429954871944,30.6186609566094,23.1531384141189,3,40485,39774,711,330690,12001,28484,50,384,10960,33,14,0,0,3,1
2024-10-07,0,0,4,2,24.8283912021476,29.8681703266833,22.7981761328534,3,37496,36677,819,299780,11268,26224,52,439,10637,35,13,0,0,4,0
2024-10-08,1,0,5,2,13.1510643224788,29.5866058815474,22.3714055259765,3,38901,38335,566,289545,10989,27912,53,451,11608,34,15,0,0,4,0
2024-10-09,2,0,6,2,15.7952815044251,29.1202653313679,22.8380806465957,3,35969,35409,560,283540,10619,25349,49,428,10903,32,13,0,0,4,0
2024-10-10,3,3,7,2,43.8241338274458,28.7565969043058,22.3444645757088,3,38054,37387,667,297370,11084,26970,50,418,11227,34,13,0,0,4,0
2024-10-11,4,3,8,2,75.3873807058663,28.2623924661177,22.520594411048,3,32481,31956,525,282105,10689,21791,48,431,8965,33,11,0,0,4,0
2024-10-12,5,3,9,2,52.0220894148032,29.0498949491988,22.9759654997839,3,23010,22575,435,219480,8165,14845,34,310,5251,24,6,0,0,4,0
2024-10-13,6,3,10,2,12.6085616786716,29.1413911481301,22.8642244760724,3,21059,20599,460,220925,8244,12815,25,219,4803,20,3,0,0,2,0
2024-10-14,0,0,11,2,14.5546005428015,29.524029481237,22.9840906597113,3,28641,27967,674,297055,10535,18104,32,290,8368,19,9,0,1,4,1
2024-10-15,1,1,12,0,62.3671408183235,28.8557926209469,22.7061427276984,3,41783,40868,915,326275,12480,29303,47,411,12635,32,13,0,0,2,0
2024-10-16,2,0,13,0,71.8881752021591,30.1856308979021,22.53038785835,3,36342,35885,457,293750,11057,25285,48,424,11476,32,14,0,0,4,0
2024-10-17,3,0,14,0,71.3102397892339,28.8513954999346,23.1418301294511,3,44249,43543,706,319405,11799,32449,48,432,12701,31,13,0,1,4,0
2024-10-18,4,0,15,0,61.4074711429887,28.8665792008487,23.0383179052183,3,40339,39979,360,282081,10684,29655,48,414,11960,33,11,0,0,4,0
2024-10-19,5,0,16,2,45.1246390237152,29.8351314386379,22.4077652765299,3,39260,38634,626,271495,10269,28991,48,413,11254,36,9,0,0,4,0
2024-10-20,6,0,17,2,42.1525933590544,28.3878531212452,22.2483884847259,3,36589,35992,597,295395,10960,25629,52,467,10450,35,14,0,0,4,0
2024-10-21,0,0,18,1,43.5371337056633,28.8834411282042,21.931040038425,3,43452,42944,508,338335,12726,30722,54,501,12638,36,16,0,1,3,0
2024-10-22,1,0,19,1,40.1954428430214,28.7383531700213,21.5666552737638,3,47180,46875,305,325200,12440,34740,50,471,14700,35,12,0,0,4,0
2024-10-23,2,0,20,1,3.03380297248749,29.7847781736903,20.4853865886264,3,35807,35414,393,261520,9877,25930,46,427,11408,31,11,0,1,4,0
2024-10-24,3,0,21,1,0.191109048220778,29.1236923226659,20.4158673755219,3,49071,47938,1133,309035,11651,37419,47,428,14209,33,10,0,0,4,0
2024-10-25,4,0,22,1,0.0203309833742296,29.2315088181051,21.3478457591194,3,38747,38513,234,267320,10213,28534,42,390,11802,29,9,0,0,4,0
2024-10-26,5,0,23,2,0.0205573491145413,29.4433500777276,19.8975189710145,3,35820,35263,557,249940,9376,26444,39,369,10368,26,9,0,0,4,0
2024-10-27,6,0,24,2,0.13808863465731,29.48897595427,19.6065584827673,3,43239,42736,503,318955,12123,31115,53,464,12202,37,12,0,1,4,0
2024-10-28,0,0,25,1,0.901990090602426,29.2720165932044,21.075149613972,3,37326,36511,815,289885,10780,26546,46,406,11029,29,13,0,0,4,0
2024-10-29,1,0,26,1,7.93230919222856,29.547140696943,21.559062883022,3,46778,46491,287,306465,11634,35144,49,449,14562,33,12,0,0,4,0
2024-10-30,2,1,27,1,156.250818299749,29.0517708044681,22.3063168384152,3,33571,33270,301,239155,9106,24465,47,411,10595,30,13,0,0,4,0
2024-10-31,3,2,28,1,28.1878775192985,29.0163904692913,22.0164934365749,3,35992,35326,666,261910,10175,25815,45,395,9947,29,12,0,0,4,0
2024-11-01,4,0,0,0,82.834774430677,28.8319694860594,21.9690708793328,3,35451,35005,446,368825,9169,26282,42,384,10755,30,10,0,0,2,0
2024-11-02,5,0,1,2,18.830256660266,29.1727394550582,21.6393426795821,3,30541,29888,653,289933,8265,22276,40,343,9039,26,11,0,0,3,0
2024-11-03,6,0,2,2,6.91444565522723,28.1335309625432,21.2629378162198,3,39646,39028,618,406872,11345,28301,51,455,11003,34,13,0,0,4,0
2024-11-04,0,0,3,0,4.62139836191999,28.4118449374268,19.7487210663539,3,44552,43952,600,510225,13103,31448,52,475,13219,31,17,0,0,4,0
2024-11-05,1,0,4,0,0.224416055270124,29.1229778114092,19.1790769892062,3,44526,44062,464,471293,11504,33022,48,451,13592,30,15,0,0,4,0
2024-11-06,2,0,5,0,0.0159326686457461,29.312693106066,19.6568833924912,3,45261,44632,629,496525,11196,34065,50,435,13829,33,13,0,0,4,0
2024-11-07,3,0,6,0,0.0042782476725733,29.0878395124319,19.2499567018701,3,34714,34197,517,323161,9513,25201,45,392,10666,31,10,0,0,4,0
2024-11-08,4,0,7,0,0.0146653351729909,28.8554069521052,19.1611586979082,3,35671,35118,553,339640,9346,26324,37,356,10537,26,7,0,0,4,0
2024-11-09,5,0,8,2,0.005576839868562,28.7431241313051,19.5301597286162,3,46066,45261,805,460980,12429,33637,52,474,13842,36,12,0,0,4,0
2024-11-10,6,0,9,2,0.0045590896268226,28.9671571958828,19.1640749668353,3,34660,34085,575,415845,10398,24262,48,437,9966,30,15,0,0,4,0
2024-11-11,0,2,10,2,0.005143880716929,28.3958720708442,19.254195051447,3,40430,39700,730,381175,11713,28713,48,428,11454,33,11,0,0,4,0
2024-11-12,1,0,11,0,0.526434719496231,28.4913486265397,20.533944255025,3,45251,44875,376,518080,11176,34075,48,435,14278,31,14,0,1,4,0
2024-11-13,2,0,12,0,1.56584670473692,28.7334700973281,21.1594838523976,3,37980,37623,357,423065,9662,28318,44,408,11461,29,11,0,0,4,0
2024-11-14,3,0,13,0,1.23212721607844,28.4322380977994,21.1092530554761,3,32804,32164,640,368280,9022,23782,38,358,9901,22,12,0,0,4,0
2024-11-15,4,0,14,0,0.122448912147015,29.0023276966359,20.5633621943706,3,33632,32612,1020,383235,9885,23747,43,379,9972,31,8,0,0,4,0
2024-11-16,5,1,15,2,0.0074674276448608,28.4253732989282,19.484741639636,3,33478,32720,758,343875,9785,23693,47,426,10335,32,11,0,0,4,0
2024-11-17,6,0,16,2,0.0008523463179699,27.5501962134404,18.6373497054613,3,34636,34093,543,386805,10350,24286,46,405,9112,34,8,0,2,4,0
2024-11-18,0,0,17,0,0.00939816123946,27.1206050433621,16.464047567463,3,36621,35775,846,424740,10914,25707,45,397,10644,28,13,0,0,4,0
2024-11-19,1,0,18,0,0.0069215900353469,26.7991903182276,15.8618808665864,3,46198,45747,451,491785,12330,33867,50,440,14239,36,10,0,0,4,0
2024-11-20,2,0,19,0,0.0012934207234138,26.691159462,15.4254858059822,3,36745,36283,462,381680,10779,25966,45,410,11626,30,11,0,0,4,0
2024-11-21,3,0,20,0,0.022897268138422,26.7321815603113,15.2709322005574,3,43711,43096,615,405910,11166,32545,50,447,12811,34,12,0,0,4,0
2024-11-22,4,0,21,0,0.008976987221132,26.4781936346981,15.6571936941281,3,35796,35483,313,422205,9741,26055,44,408,11075,31,9,0,0,4,0
2024-11-23,5,0,22,2,0.0103622661704605,26.5349798046027,15.8164223078184,3,38628,37714,914,371015,10241,28387,40,377,11411,29,7,0,0,4,0
2024-11-24,6,0,23,2,0.0008642672355563,26.4554366502086,15.8794567756843,3,36180,35533,647,408005,10536,25644,44,414,10034,31,9,0,0,4,0
2024-11-25,0,0,24,0,0.0137329100766692,26.3211854822898,15.6181335408572,3,39580,38895,685,455340,11429,28151,46,406,11796,34,8,0,0,4,0
2024-11-26,1,0,25,0,0.0008583068797918,27.1293519758515,16.0829465488654,3,43826,43502,324,451800,11141,32684,49,472,13351,35,11,0,1,4,0
2024-11-27,2,0,26,0,0,26.4752979796974,17.1263386644529,3,34699,34244,455,357235,8509,26190,43,361,10510,27,13,0,0,4,0
2024-11-28,3,0,27,0,0.0162743343707916,26.1188214362175,16.6225356337762,3,43891,43553,338,461350,10857,33034,47,414,13799,32,11,0,0,4,0
2024-11-29,4,0,28,0,0.775708476918115,27.4563036381225,18.8216417176611,3,36827,36585,242,373575,9419,27408,43,380,11087,31,8,0,0,4,0
2024-11-30,5,0,29,2,15.8909979068415,25.6374356517486,20.4911100462372,0,36450,35999,451,373800,9729,26721,39,371,11204,26,9,0,0,4,0
2024-12-01,6,0,0,2,29.243996907072,24.9089555221964,21.5436863079518,0,34525,33928,597,412835,9519,25006,46,399,9700,29,13,0,0,4,0
2024-12-02,0,0,1,0,25.4929949388786,26.2272830617358,21.4870891921815,0,43409,42621,788,464065,12088,31321,52,477,13043,33,15,0,0,4,0
2024-12-03,1,0,2,0,18.7307954647329,27.4383059917746,21.5496014172487,0,49387,48913,474,530400,11869,37518,49,461,15183,34,12,0,0,4,0
2024-12-04,2,0,3,0,21.1934180543792,27.7630200579787,21.3691029928279,0,37222,36906,316,356590,9854,27368,42,379,11405,29,9,0,0,4,0
2024-12-05,3,0,4,0,11.9469954876823,28.0363442419891,21.2537105377664,0,42677,42362,315,357645,10819,31858,45,398,12038,33,8,0,0,4,0
2024-12-06,4,0,5,0,9.44641668594409,28.813991390716,20.7080503531975,0,45099,44664,435,471085,11464,33635,47,437,13478,34,9,0,0,4,0
2024-12-07,5,0,6,2,34.9743818198704,28.6012405692089,21.1928353952592,0,31320,30985,335,349860,9255,22065,35,353,9315,20,11,0,0,4,0
2024-12-08,6,0,7,2,16.9929783549977,26.5411483179153,20.9176529756152,0,36975,36417,558,418275,10881,26094,50,456,9764,33,13,0,0,4,0
2024-12-09,0,0,8,0,24.6559004637907,25.8506142963261,19.925729208744,0,28399,27689,710,346188,9188,19211,41,327,7457,28,9,0,0,4,0
2024-12-10,1,0,9,0,2.29399039354038,27.0949980540369,17.86705654023,0,36123,35869,254,364960,10564,25556,47,339,10446,33,10,0,0,4,0
2024-12-11,2,0,10,0,0.0517189840882346,26.3801581760242,16.3105252736778,0,37629,36758,871,377365,10498,27129,45,411,11022,33,8,0,0,4,0
2024-12-12,3,0,11,0,0.0222516452481613,26.3137722516449,15.4946094418472,0,39596,39243,353,365055,10577,29019,48,427,11705,34,11,0,0,4,0
2024-12-13,4,0,12,0,0.0025736953261912,26.2481344230463,16.2857632798513,0,37850,37465,385,349965,9963,27887,46,420,11172,34,9,0,0,4,0
2024-12-14,5,0,13,2,0.009527801466902,26.0763083185684,15.8842538649717,0,42389,41888,501,479100,11674,30715,51,477,12623,35,12,0,0,4,0
2024-12-15,6,0,14,2,0.0008702277227712,25.9055672988422,13.3008791835057,0,40641,39867,774,456485,11071,29569,48,444,10451,30,14,0,0,4,0
2024-12-16,0,0,15,0,0.0042617320517024,26.1894929625111,12.3363576661842,0,46179,45478,701,453575,13204,32975,52,470,12884,36,14,0,1,4,0
2024-12-17,1,0,16,0,0.0073203790016407,26.9489921794301,12.5744645308408,0,49074,48677,397,511125,12004,37070,53,460,15294,36,13,0,0,4,0
2024-12-18,2,0,17,0,0.0176311340851498,27.2913837567918,15.3152435404719,0,40445,39821,624,453245,10441,30004,44,423,12363,30,11,0,0,4,0
2024-12-19,3,0,18,0,0.586931431879383,27.722582755822,16.9639237546587,0,47540,47159,381,419260,11550,35990,49,437,14397,36,9,0,0,4,0
2024-12-20,4,0,19,0,3.11008184449752,28.5575754182796,20.9632211718878,0,43960,43479,481,426890,10707,33253,47,432,13084,36,8,0,0,4,0
2024-12-21,5,0,20,2,4.61085548846655,28.8809073225572,19.5934628258198,0,37442,37051,391,397730,10132,27310,46,450,11663,31,12,0,0,4,0
2024-12-22,6,0,21,2,0.48157944120902,27.6229211564569,19.2065952035326,0,36924,36286,638,414725,9889,27035,43,406,10085,29,10,0,0,4,0
2024-12-23,0,0,22,2,0.0176894545754717,28.3795820216204,19.4330219736826,0,47246,46559,687,459510,12569,34677,53,486,13764,36,14,0,0,4,0
2024-12-24,1,3,23,2,1.88409613525488,26.9015552471801,20.885232328416,0,47195,46337,858,513405,11852,35343,53,491,14226,35,14,0,0,4,0
2024-12-25,2,3,24,2,23.1820812221551,23.7807482173731,20.6422420180578,0,31983,31353,630,299475,9413,22570,45,428,8897,30,12,0,0,4,0
2024-12-26,3,3,25,2,23.8798327193856,25.8692221452762,20.6730391535156,0,42082,41199,883,401195,11471,30611,48,440,11541,33,11,0,0,4,0
2024-12-27,4,0,26,2,2.20345254139519,26.0607232466723,18.8902325535498,0,38303,37777,526,446270,10294,28009,46,436,11019,32,10,0,0,4,0
2024-12-28,5,0,27,2,0.0224876331427615,27.6075974450384,18.0910623806577,0,41253,40766,487,423985,11461,29792,44,418,12327,31,9,0,0,4,0
2024-12-29,6,0,28,2,0.0035617009357792,28.1471877550966,17.5412987318902,0,38181,37552,629,420590,10467,27714,51,458,10683,36,11,0,1,4,0
2024-12-30,0,0,29,0,0.0017166137595836,28.8849516587508,17.8070517683927,0,42471,41829,642,452930,11577,30894,51,487,12682,35,12,0,0,4,0
2024-12-31,1,0,0,0,0.0112200324433586,28.0636752316879,17.3367456081268,0,45675,44714,961,498880,11021,34654,49,463,13991,32,13,0,0,4,0
2025-01-01,2,2,1,2,0.0018830028158979,27.9344733539527,16.862191178568,0,39178,38672,506,393935,10603,28575,49,459,10929,34,11,0,0,4,0
2025-01-02,3,0,2,0,0,27.2805462976681,15.8202777433407,0,42296,41410,886,470525,11267,31025,44,438,12395,28,12,0,0,4,0
2025-01-03,4,0,3,0,0.0128522499949212,27.8385346161678,14.8116883892682,0,48801,48441,360,455350,11227,37572,50,475,14763,34,12,0,1,4,0
2025-01-04,5,0,4,2,0.0008523463179699,28.0288238558982,13.8927609034141,0,44719,44333,386,482125,11286,33431,49,460,13619,35,10,0,0,4,0
2025-01-05,6,0,5,2,0,27.4244771346847,13.6692060553047,0,38117,37543,574,428720,10136,27981,45,424,11239,32,10,0,0,3,0
2025-01-06,0,0,6,0,0.0098998601743005,26.8271768750655,14.9339620236933,0,45633,44786,847,455040,11911,33721,44,401,13110,34,7,0,0,3,0
2025-01-07,1,0,7,0,0.0205771501669005,27.7893316640364,15.2008041308454,0,51831,51186,645,493715,11285,40545,55,468,15774,37,15,0,0,3,0
2025-01-08,2,0,8,0,0.0132237835828163,26.4274889040306,15.0735059740063,0,39833,39523,310,383595,9424,30409,46,415,11862,32,11,0,0,3,0
2025-01-09,3,0,9,0,0.0009182049318821,26.2203208118481,14.2764133577596,0,42022,41642,380,396320,10034,31988,46,432,12939,35,8,0,0,3,0
2025-01-10,4,0,10,0,0.0298609927747389,26.2999992298621,16.563990486246,0,40102,39689,413,370050,10336,29766,48,418,12485,39,6,0,0,3,0
2025-01-11,5,3,11,2,0.0076306938701152,26.7348630088382,16.3111279530685,0,33658,33019,639,365410,8511,25147,34,299,10452,28,6,0,0,0,0
2025-01-12,6,3,12,2,0.0008523463179699,27.0393669293503,16.9787454577463,0,19819,19377,442,212650,5321,14497,25,149,5207,19,6,0,0,0,0
2025-01-13,0,3,13,2,0.0047415493327207,27.8437876308578,16.272896401417,0,29884,29266,618,321705,7697,22185,37,291,8057,26,12,0,0,0,0
2025-01-14,1,3,14,2,0.0282086211939018,27.8295558368805,17.6895046040295,0,29837,29225,612,312950,8986,20851,44,382,7727,32,10,0,0,2,0
2025-01-15,2,3,15,2,1.03719011638205,26.5877196176173,17.5968088385985,0,22668,22232,436,313560,7475,15193,30,254,6317,21,6,0,0,3,0
2025-01-16,3,0,16,2,0.33123088321249,26.9985819236884,17.1221492256109,0,32738,32050,688,351655,9388,23349,39,325,9708,27,10,0,0,3,0
2025-01-17,4,0,17,2,0.0968283765102541,27.3553751555886,17.4712375140779,0,38197,37584,613,425020,10368,27828,47,405,11833,34,9,0,2,4,0
2025-01-18,5,0,18,2,0.17335732523612,26.8878107247131,16.682577479015,0,37836,37023,813,441335,10501,27335,44,401,11507,33,7,0,0,4,0
2025-01-19,6,0,19,2,0.01483046675197,28.2816854793729,16.2635413213408,0,38770,37766,1004,436295,10531,28239,41,396,10505,26,11,0,0,4,0
2025-01-20,0,0,20,0,0.001281499748984,28.3952748115788,15.0895918905438,0,42924,42230,694,484235,12016,30908,45,407,12683,29,13,0,0,4,0
2025-01-21,1,0,21,0,0.0244251323806565,29.3795730765946,14.5112111686413,0,40360,39979,381,450565,9917,30442,37,362,12094,25,9,0,0,4,0
2025-01-22,2,0,22,0,0.0231366180969416,29.8460874440256,15.0445902832259,0,36928,36583,345,389365,9814,27114,40,355,11445,27,9,0,0,4,0
2025-01-23,3,0,23,0,0.0129449951349395,28.661985221024,15.7573761159385,0,38556,38115,441,354600,10494,28058,42,372,12092,31,7,0,1,4,0
2025-01-24,4,0,24,0,0.0201801235210367,29.1885852856287,15.7514627239417,0,40338,39814,524,409725,9905,30431,45,423,12803,33,8,0,0,4,0
2025-01-25,5,0,25,2,0.0017105875544123,30.086061438106,15.1126874456094,0,31401,31122,279,328250,8758,22643,34,333,9623,24,6,0,0,4,0
2025-01-26,6,2,26,2,0.006872414985537,30.1675145472032,16.2802093158773,0,36457,35819,638,387670,9847,26609,49,434,10709,32,14,0,0,4,0
2025-01-27,0,0,27,0,0.0086620431716255,30.1595958167943,16.4081657906264,0,27716,27428,288,361165,8347,19369,32,312,8087,21,7,0,1,4,0
2025-01-28,1,1,28,0,0.018521096421864,30.1050355369374,16.5771636694667,0,29699,29475,224,317030,7327,22372,29,283,9038,19,6,0,0,4,0
2025-01-29,2,0,0,0,0.0099506627293521,29.3709696180516,17.3511698169664,0,20972,20754,218,246970,5843,15128,23,236,6075,16,3,0,0,4,0
2025-01-30,3,0,1,0,0.0064836549427127,29.9147972311939,16.9966933030067,0,18136,17966,170,170085,5220,12916,25,231,5613,15,6,0,0,4,0
2025-01-31,4,0,2,0,0.0038444990764219,31.0655810096686,17.3215151957072,0,18438,18262,176,163370,5438,13000,23,223,5416,15,5,0,0,4,0
